OrderID,OrderDate,Region,Category,SalesChannel,PaymentMode,Quantity,UnitPrice,DiscountPercent,CustomerAge,CustomerRating,TotalSales,OrderMonth,OrderWeekday,AgeGroup
102645,2024-01-05,South,Books,Online,Debit Card,9.0,16.82,5.0,58.0,2.5,143.81,2024-01,Friday,56-70
102300,2024-07-14,North,Beauty,In-Store,Credit Card,7.0,35.02,15.0,19.0,1.5,208.37,2024-07,Sunday,18-25
100429,2025-06-06,East,Sports,Online,Credit Card,7.0,63.74,0.0,46.0,3.0,446.18,2025-06,Friday,46-55
101684,2024-09-19,North,Sports,Online,Net Banking,1.0,55.33,15.0,39.0,2.5,47.03,2024-09,Thursday,36-45
102693,2024-11-06,Central,Beauty,Online,Upi,9.0,45.21,0.0,50.0,4.6,406.89,2024-11,Wednesday,46-55
102520,2024-11-19,South,Books,Online,Upi,9.0,15.5,0.0,44.0,1.0,139.5,2024-11,Tuesday,36-45
101463,2024-02-07,East,Beauty,In-Store,Debit Card,11.0,26.31,25.0,65.0,4.5,217.06,2024-02,Wednesday,56-70
102136,2025-02-02,Central,Books,Online,Credit Card,2.0,20.71,15.0,21.0,4.3,35.21,2025-02,Sunday,18-25
100079,2025-05-04,Central,Home & Kitchen,In-Store,Credit Card,11.0,71.44,10.0,42.0,4.0,707.26,2025-05,Sunday,36-45
101755,2024-08-21,West,Books,In-Store,Net Banking,4.0,28.91,0.0,23.0,2.9,115.64,2024-08,Wednesday,18-25
101892,2025-10-04,Central,Clothing,Online,Cash,5.0,5.56,20.0,31.0,1.7,22.24,2025-10,Saturday,26-35
100676,2025-02-28,South,Books,Online,Credit Card,10.0,13.71,25.0,23.0,2.0,102.83,2025-02,Friday,18-25
101420,2025-11-25,Central,Beauty,Online,Upi,3.0,41.09,15.0,46.0,3.3,104.78,2025-11,Tuesday,46-55
101720,2024-03-05,South,Home & Kitchen,Online,Credit Card,10.0,96.11,0.0,52.0,3.5,961.1,2024-03,Tuesday,46-55
101609,2024-04-02,Central,Electronics,In-Store,Debit Card,9.0,220.63,25.0,56.0,4.7,1489.25,2024-04,Tuesday,56-70
100889,2024-07-16,North,Sports,Online,Cash,11.0,38.34,5.0,65.0,1.6,400.65,2024-07,Tuesday,56-70
101450,2024-08-02,North,Books,Online,Net Banking,4.0,31.01,0.0,39.0,3.2,124.04,2024-08,Friday,36-45
101598,2025-09-09,South,Beauty,Online,Credit Card,4.0,33.81,25.0,44.0,1.6,101.43,2025-09,Tuesday,36-45
100670,2025-11-27,South,Books,Online,Credit Card,1.0,15.06,20.0,62.0,4.7,12.05,2025-11,Thursday,56-70
102724,2025-07-31,North,Clothing,Online,Net Banking,1.0,58.8,15.0,29.0,3.5,49.98,2025-07,Thursday,26-35
100203,2025-05-26,West,Beauty,Online,Upi,9.0,38.28,10.0,50.0,2.8,310.07,2025-05,Monday,46-55
100547,2025-03-08,East,Home & Kitchen,Online,Cash,7.0,47.96,5.0,38.0,4.2,318.93,2025-03,Saturday,36-45
101600,2024-08-08,Central,Books,In-Store,Credit Card,3.0,17.67,20.0,62.0,3.3,42.41,2024-08,Thursday,56-70
100704,2024-04-04,South,Electronics,Online,Cash,2.0,191.82,10.0,19.0,3.8,345.28,2024-04,Thursday,18-25
100356,2024-04-20,South,Books,Online,Upi,7.0,35.94,0.0,56.0,1.9,251.58,2024-04,Saturday,56-70
100186,2024-05-01,East,Electronics,In-Store,Net Banking,11.0,258.635,20.0,31.0,1.7,2275.99,2024-05,Wednesday,26-35
101005,2025-11-04,North,Books,Online,Cash,10.0,20.46,20.0,64.0,3.2,163.68,2025-11,Tuesday,56-70
100974,2024-04-18,South,Sports,Online,Credit Card,5.0,33.11,0.0,36.0,3.3,165.55,2024-04,Thursday,36-45
101068,2024-08-31,West,Clothing,Online,Credit Card,2.0,38.93,20.0,44.0,2.5,62.29,2024-08,Saturday,36-45
102318,2025-09-13,West,Books,Online,Net Banking,5.0,23.76,15.0,44.0,2.0,100.98,2025-09,Saturday,36-45
101945,2024-03-27,South,Beauty,Online,Net Banking,1.0,47.49,5.0,23.0,1.6,45.12,2024-03,Wednesday,18-25
100420,2025-11-09,East,Home & Kitchen,Online,Credit Card,3.0,23.77,10.0,19.0,3.9,64.18,2025-11,Sunday,18-25
100450,2025-12-02,Central,Books,Online,Net Banking,6.0,19.36,0.0,48.0,1.3,116.16,2025-12,Tuesday,46-55
102725,2025-03-28,Central,Sports,In-Store,Credit Card,10.0,70.49,0.0,55.0,4.9,704.9,2025-03,Friday,46-55
102835,2025-02-01,North,Books,Online,Credit Card,8.0,35.55,0.0,34.0,1.2,284.4,2025-02,Saturday,26-35
101965,2025-06-26,West,Home & Kitchen,In-Store,Net Banking,2.0,74.99,0.0,49.0,1.6,149.98,2025-06,Thursday,46-55
100427,2025-08-10,West,Beauty,Online,Credit Card,2.0,34.3,0.0,47.0,4.8,68.6,2025-08,Sunday,46-55
101957,2025-01-23,Central,Sports,Online,Credit Card,9.0,49.23,10.0,22.0,2.3,398.76,2025-01,Thursday,18-25
100172,2025-07-18,West,Electronics,Online,Upi,2.0,210.19,5.0,30.0,4.5,399.36,2025-07,Friday,26-35
102623,2025-11-06,South,Electronics,In-Store,Upi,6.0,237.75,25.0,29.0,4.4,1069.88,2025-11,Thursday,26-35
100962,2025-09-06,North,Books,Online,Upi,10.0,17.38,5.0,62.0,2.1,165.11,2025-09,Saturday,56-70
100887,2024-05-21,North,Beauty,Online,Debit Card,6.0,38.38,15.0,18.0,1.7,195.74,2024-05,Tuesday,18-25
101897,2025-10-01,North,Sports,Online,Cash,8.0,47.96,25.0,53.0,2.3,287.76,2025-10,Wednesday,46-55
100795,2024-08-03,North,Sports,Online,Net Banking,9.0,55.66,0.0,67.0,1.3,500.94,2024-08,Saturday,56-70
102196,2024-07-31,South,Clothing,Online,Net Banking,9.0,31.51,10.0,27.0,1.4,255.23,2024-07,Wednesday,26-35
102478,2024-02-26,East,Clothing,Online,Cash,3.0,45.64,0.0,64.0,5.0,136.92,2024-02,Monday,56-70
100444,2025-01-06,North,Books,Online,Credit Card,8.0,16.32,0.0,64.0,1.5,130.56,2025-01,Monday,56-70
100964,2025-11-24,South,Sports,Online,Net Banking,4.0,60.58,10.0,30.0,3.3,218.09,2025-11,Monday,26-35
102890,2024-04-18,North,Home & Kitchen,In-Store,Cash,5.0,65.18,20.0,18.0,3.0,260.72,2024-04,Thursday,18-25
100190,2025-05-14,West,Electronics,In-Store,Net Banking,1.0,227.57,10.0,61.0,1.6,204.81,2025-05,Wednesday,56-70
101223,2025-04-23,South,Sports,Online,Cash,6.0,58.17,20.0,33.0,2.2,279.22,2025-04,Wednesday,26-35
100415,2025-05-10,North,Home & Kitchen,Online,Upi,7.0,75.93,5.0,30.0,3.6,504.93,2025-05,Saturday,26-35
101682,2024-01-26,East,Books,Online,Net Banking,4.0,8.46,0.0,56.0,2.7,33.84,2024-01,Friday,56-70
100619,2024-04-12,South,Sports,Online,Cash,11.0,51.78,0.0,35.0,3.8,569.58,2024-04,Friday,26-35
100854,2024-07-29,East,Sports,Online,Debit Card,7.0,34.77,10.0,43.0,1.5,219.05,2024-07,Monday,36-45
102437,2025-05-09,West,Electronics,In-Store,Credit Card,7.0,231.0,0.0,48.0,3.7,1617.0,2025-05,Friday,46-55
100596,2025-02-27,North,Books,Online,Credit Card,3.0,20.11,20.0,18.0,4.3,48.26,2025-02,Thursday,18-25
100002,2025-04-23,South,Books,Online,Credit Card,8.0,17.16,5.0,23.0,4.8,130.42,2025-04,Wednesday,18-25
101324,2025-09-25,Central,Sports,In-Store,Upi,4.0,45.77,10.0,44.0,4.3,164.77,2025-09,Thursday,36-45
100305,2024-04-12,West,Electronics,Online,Upi,9.0,258.635,0.0,38.0,2.2,2327.72,2024-04,Friday,36-45
102562,2025-05-02,North,Beauty,In-Store,Debit Card,1.0,43.06,0.0,21.0,4.1,43.06,2025-05,Friday,18-25
101703,2024-05-25,West,Books,Online,Cash,5.0,28.7,25.0,35.0,2.4,107.62,2024-05,Saturday,26-35
101564,2025-02-11,South,Beauty,Online,Debit Card,6.0,40.44,25.0,45.0,4.5,181.98,2025-02,Tuesday,36-45
101391,2025-01-22,Central,Beauty,Online,Debit Card,7.0,24.35,25.0,37.0,1.3,127.84,2025-01,Wednesday,36-45
102924,2024-11-05,East,Beauty,Online,Credit Card,1.0,56.71,5.0,46.0,2.2,53.87,2024-11,Tuesday,46-55
102722,2024-03-24,South,Sports,In-Store,Upi,11.0,83.01,5.0,47.0,1.8,867.45,2024-03,Sunday,46-55
102301,2024-04-15,North,Beauty,Online,Upi,5.0,39.45,0.0,58.0,3.1,197.25,2024-04,Monday,56-70
100430,2024-03-02,West,Electronics,Online,Cash,8.0,214.46,20.0,31.0,4.9,1372.54,2024-03,Saturday,26-35
100584,2024-10-22,North,Books,Online,Net Banking,11.0,31.24,20.0,44.0,2.2,274.91,2024-10,Tuesday,36-45
102948,2025-01-23,North,Clothing,Online,Debit Card,6.0,44.59,15.0,31.0,4.9,227.41,2025-01,Thursday,26-35
102960,2025-11-04,East,Beauty,Online,Credit Card,8.0,22.5,10.0,63.0,4.5,162.0,2025-11,Tuesday,56-70
101587,2024-02-27,East,Books,In-Store,Credit Card,7.0,25.4,15.0,44.0,1.2,151.13,2024-02,Tuesday,36-45
101153,2025-10-26,West,Home & Kitchen,Online,Credit Card,1.0,123.61,15.0,68.0,1.1,105.07,2025-10,Sunday,56-70
101715,2025-10-04,West,Home & Kitchen,Online,Cash,11.0,91.43,0.0,63.0,1.7,1005.73,2025-10,Saturday,56-70
102415,2024-12-21,South,Beauty,In-Store,Debit Card,6.0,38.88,10.0,24.0,3.9,209.95,2024-12,Saturday,18-25
102594,2024-08-11,North,Sports,Online,Net Banking,2.0,55.88,0.0,44.0,3.1,111.76,2024-08,Sunday,36-45
100760,2024-05-08,West,Sports,Online,Net Banking,11.0,49.33,20.0,44.0,2.7,434.1,2024-05,Wednesday,36-45
101144,2024-08-30,South,Clothing,In-Store,Debit Card,2.0,18.31,25.0,42.0,1.2,27.46,2024-08,Friday,36-45
102114,2025-06-26,East,Sports,Online,Net Banking,4.0,57.73,0.0,20.0,2.6,230.92,2025-06,Thursday,18-25
100474,2025-04-08,North,Clothing,Online,Debit Card,10.0,51.27,0.0,43.0,3.5,512.7,2025-04,Tuesday,36-45
102359,2024-06-01,North,Home & Kitchen,Online,Cash,5.0,21.06,25.0,44.0,4.1,78.97,2024-06,Saturday,36-45
101925,2024-04-06,East,Electronics,Online,Credit Card,8.0,218.14,20.0,50.0,3.3,1396.1,2024-04,Saturday,46-55
100984,2025-03-05,West,Clothing,Online,Credit Card,7.0,43.41,10.0,44.0,3.2,273.48,2025-03,Wednesday,36-45
101490,2024-07-19,West,Beauty,In-Store,Credit Card,2.0,24.52,25.0,44.0,4.4,36.78,2024-07,Friday,36-45
100278,2024-02-17,South,Beauty,In-Store,Net Banking,10.0,45.26,5.0,24.0,3.1,429.97,2024-02,Saturday,18-25
100151,2024-07-24,South,Clothing,In-Store,Credit Card,8.0,46.46,0.0,28.0,4.0,371.68,2024-07,Wednesday,26-35
102399,2025-06-21,North,Electronics,In-Store,Credit Card,9.0,198.93,20.0,64.0,2.3,1432.3,2025-06,Saturday,56-70
101375,2025-12-02,North,Sports,Online,Net Banking,6.0,88.54,15.0,56.0,4.7,451.55,2025-12,Tuesday,56-70
101513,2024-08-29,West,Sports,In-Store,Cash,3.0,77.82,25.0,50.0,4.4,175.09,2024-08,Thursday,46-55
102045,2025-12-26,East,Home & Kitchen,Online,Debit Card,10.0,101.81,10.0,21.0,3.3,916.29,2025-12,Friday,18-25
102819,2025-06-01,South,Electronics,In-Store,Debit Card,7.0,258.635,0.0,28.0,3.0,1810.44,2025-06,Sunday,26-35
101436,2024-11-08,South,Home & Kitchen,Online,Cash,6.0,98.54,15.0,24.0,4.9,502.55,2024-11,Friday,18-25
102511,2025-09-15,North,Sports,Online,Debit Card,8.0,52.45,25.0,41.0,5.0,314.7,2025-09,Monday,36-45
102413,2025-03-15,South,Beauty,Online,Upi,6.0,28.24,0.0,61.0,4.3,169.44,2025-03,Saturday,56-70
100699,2024-03-10,West,Books,Online,Credit Card,6.0,19.73,15.0,23.0,4.8,100.62,2024-03,Sunday,18-25
100372,2024-10-26,Central,Electronics,In-Store,Upi,3.0,256.35,25.0,44.0,4.6,576.79,2024-10,Saturday,36-45
102237,2024-07-16,West,Sports,Online,Upi,4.0,54.96,0.0,58.0,1.6,219.84,2024-07,Tuesday,56-70
101602,2025-08-26,Central,Electronics,Online,Upi,5.0,258.635,0.0,35.0,2.7,1293.18,2025-08,Tuesday,26-35
100142,2024-07-21,East,Electronics,Online,Credit Card,6.0,258.635,25.0,54.0,2.9,1163.86,2024-07,Sunday,46-55
100855,2025-09-12,West,Home & Kitchen,Online,Upi,11.0,72.91,0.0,33.0,4.5,802.01,2025-09,Friday,26-35
102370,2024-02-02,South,Books,Online,Cash,4.0,33.14,25.0,51.0,1.3,99.42,2024-02,Friday,46-55
100099,2024-04-12,South,Clothing,Online,Debit Card,6.0,23.77,0.0,26.0,2.2,142.62,2024-04,Friday,26-35
101151,2025-01-04,East,Clothing,In-Store,Upi,4.0,40.07,20.0,65.0,4.5,128.22,2025-01,Saturday,56-70
102200,2024-09-24,Central,Beauty,Online,Upi,2.0,28.33,5.0,62.0,3.8,53.83,2024-09,Tuesday,56-70
102423,2025-08-27,Central,Sports,In-Store,Upi,1.0,7.43,15.0,25.0,4.0,6.32,2025-08,Wednesday,18-25
101874,2024-10-25,East,Home & Kitchen,Online,Credit Card,5.0,135.61,0.0,61.0,1.3,678.05,2024-10,Friday,56-70
102792,2025-06-11,North,Clothing,Online,Credit Card,4.0,29.33,0.0,44.0,3.2,117.32,2025-06,Wednesday,36-45
102653,2024-09-29,East,Books,Online,Debit Card,6.0,22.28,20.0,57.0,3.6,106.94,2024-09,Sunday,56-70
100848,2025-08-22,North,Sports,Online,Debit Card,9.0,61.58,5.0,67.0,4.5,526.51,2025-08,Friday,56-70
100735,2025-05-05,Central,Clothing,In-Store,Net Banking,1.0,47.96,0.0,27.0,3.1,47.96,2025-05,Monday,26-35
101457,2024-11-28,North,Clothing,In-Store,Cash,8.0,41.59,15.0,54.0,3.1,282.81,2024-11,Thursday,46-55
101432,2024-05-05,East,Clothing,In-Store,Debit Card,4.0,62.13,0.0,31.0,2.0,248.52,2024-05,Sunday,26-35
102857,2025-07-24,South,Beauty,In-Store,Upi,8.0,38.96,0.0,57.0,2.0,311.68,2025-07,Thursday,56-70
102390,2024-11-28,North,Electronics,In-Store,Debit Card,6.0,204.38,25.0,28.0,2.2,919.71,2024-11,Thursday,26-35
100643,2024-12-17,West,Clothing,Online,Debit Card,2.0,6.0,15.0,62.0,3.8,10.2,2024-12,Tuesday,56-70
100340,2025-04-09,North,Books,In-Store,Debit Card,9.0,18.13,25.0,44.0,3.8,122.38,2025-04,Wednesday,36-45
102610,2025-12-10,South,Home & Kitchen,Online,Upi,4.0,76.77,10.0,44.0,2.2,276.37,2025-12,Wednesday,36-45
101061,2025-05-17,West,Electronics,Online,Upi,5.0,258.635,10.0,21.0,4.1,1163.86,2025-05,Saturday,18-25
102585,2025-02-09,Central,Electronics,Online,Net Banking,8.0,94.93,15.0,44.0,4.9,645.52,2025-02,Sunday,36-45
100514,2025-12-02,South,Sports,Online,Credit Card,8.0,40.51,10.0,44.0,1.7,291.67,2025-12,Tuesday,36-45
102781,2025-11-15,South,Beauty,Online,Cash,6.0,23.69,0.0,31.0,1.4,142.14,2025-11,Saturday,26-35
100036,2025-09-19,West,Sports,In-Store,Cash,3.0,58.13,0.0,51.0,2.5,174.39,2025-09,Friday,46-55
102408,2024-12-05,East,Sports,In-Store,Cash,1.0,258.635,20.0,40.0,1.7,206.91,2024-12,Thursday,36-45
100539,2024-01-16,West,Books,In-Store,Net Banking,9.0,33.21,10.0,46.0,4.3,269.0,2024-01,Tuesday,46-55
100852,2025-12-05,South,Beauty,In-Store,Upi,6.0,40.11,0.0,19.0,4.1,240.66,2025-12,Friday,18-25
100684,2024-05-03,East,Sports,Online,Upi,2.0,72.77,5.0,45.0,1.8,138.26,2024-05,Friday,36-45
101077,2024-05-01,Central,Beauty,In-Store,Cash,7.0,29.78,25.0,36.0,3.1,156.34,2024-05,Wednesday,36-45
102472,2024-10-30,East,Beauty,Online,Cash,1.0,50.39,0.0,63.0,1.7,50.39,2024-10,Wednesday,56-70
100767,2024-12-16,East,Home & Kitchen,Online,Credit Card,10.0,106.08,0.0,56.0,1.4,1060.8,2024-12,Monday,56-70
102556,2025-08-06,South,Home & Kitchen,In-Store,Upi,8.0,94.75,10.0,31.0,1.6,682.2,2025-08,Wednesday,26-35
101209,2025-12-05,West,Books,Online,Credit Card,10.0,28.33,25.0,34.0,4.4,212.47,2025-12,Friday,26-35
101524,2025-03-17,South,Home & Kitchen,Online,Credit Card,6.0,80.38,10.0,23.0,4.8,434.05,2025-03,Monday,18-25
100858,2025-05-04,Central,Home & Kitchen,Online,Debit Card,9.0,72.39,20.0,44.0,2.5,521.21,2025-05,Sunday,36-45
102166,2024-08-19,North,Beauty,In-Store,Credit Card,10.0,48.41,5.0,58.0,1.3,459.89,2024-08,Monday,56-70
101632,2024-03-07,North,Sports,In-Store,Credit Card,2.0,44.55,0.0,63.0,1.5,89.1,2024-03,Thursday,56-70
101096,2025-09-02,North,Beauty,Online,Upi,2.0,39.79,10.0,44.0,4.0,71.62,2025-09,Tuesday,36-45
102888,2024-04-18,West,Beauty,In-Store,Net Banking,4.0,47.28,25.0,48.0,4.8,141.84,2024-04,Thursday,46-55
102319,2025-07-20,Central,Books,Online,Cash,11.0,18.44,25.0,55.0,3.4,152.13,2025-07,Sunday,46-55
102635,2024-01-20,North,Clothing,Online,Upi,3.0,25.04,10.0,40.0,4.1,67.61,2024-01,Saturday,36-45
101267,2024-09-29,West,Home & Kitchen,Online,Debit Card,11.0,69.9,0.0,44.0,4.2,768.9,2024-09,Sunday,36-45
101947,2025-11-01,West,Clothing,Online,Debit Card,1.0,34.64,25.0,21.0,2.1,25.98,2025-11,Saturday,18-25
101090,2025-01-02,West,Electronics,Online,Credit Card,7.0,165.12,20.0,68.0,2.1,924.67,2025-01,Thursday,56-70
101795,2024-05-27,Central,Clothing,In-Store,Cash,8.0,22.49,25.0,49.0,3.5,134.94,2024-05,Monday,46-55
101113,2024-08-01,West,Sports,Online,Debit Card,3.0,44.3,5.0,48.0,2.9,126.25,2024-08,Thursday,46-55
102149,2025-09-16,Central,Clothing,Online,Credit Card,9.0,43.96,0.0,48.0,4.3,395.64,2025-09,Tuesday,46-55
100071,2024-05-18,East,Electronics,Online,Debit Card,4.0,198.78,25.0,63.0,2.4,596.34,2024-05,Saturday,56-70
100824,2025-03-31,South,Electronics,Online,Credit Card,4.0,2.0,0.0,59.0,1.2,8.0,2025-03,Monday,56-70
102617,2024-02-08,Central,Electronics,In-Store,Cash,6.0,258.635,20.0,25.0,3.7,1241.45,2024-02,Thursday,18-25
100897,2024-02-09,North,Sports,Online,Debit Card,6.0,94.08,25.0,56.0,3.8,423.36,2024-02,Friday,56-70
100748,2024-08-16,South,Books,Online,Upi,7.0,10.6,15.0,20.0,4.5,63.07,2024-08,Friday,18-25
101650,2024-05-18,North,Sports,In-Store,Upi,3.0,14.27,0.0,48.0,2.3,42.81,2024-05,Saturday,46-55
100757,2024-10-07,West,Home & Kitchen,In-Store,Debit Card,4.0,53.26,15.0,65.0,3.1,181.08,2024-10,Monday,56-70
101320,2024-03-24,South,Beauty,Online,Cash,9.0,62.7,15.0,39.0,4.1,479.66,2024-03,Sunday,36-45
100178,2025-10-20,Central,Clothing,Online,Cash,11.0,40.98,15.0,21.0,3.8,383.16,2025-10,Monday,18-25
100933,2025-04-19,South,Home & Kitchen,In-Store,Debit Card,6.0,71.92,15.0,38.0,3.0,366.79,2025-04,Saturday,36-45
102807,2024-08-15,South,Books,In-Store,Upi,4.0,28.09,25.0,34.0,3.7,84.27,2024-08,Thursday,26-35
101982,2024-02-09,Central,Beauty,In-Store,Upi,8.0,47.96,0.0,56.0,2.8,383.68,2024-02,Friday,56-70
102124,2025-06-28,West,Sports,In-Store,Net Banking,2.0,32.49,20.0,54.0,4.9,51.98,2025-06,Saturday,46-55
100701,2025-03-26,Central,Clothing,Online,Cash,5.0,10.18,25.0,35.0,1.2,38.17,2025-03,Wednesday,26-35
101782,2024-01-18,South,Home & Kitchen,Online,Cash,5.0,108.64,25.0,49.0,4.4,407.4,2024-01,Thursday,46-55
102461,2024-06-06,North,Clothing,In-Store,Upi,10.0,24.24,25.0,42.0,4.2,181.8,2024-06,Thursday,36-45
100087,2024-08-16,East,Home & Kitchen,Online,Cash,9.0,47.96,10.0,54.0,4.2,388.48,2024-08,Friday,46-55
100674,2025-03-30,South,Home & Kitchen,In-Store,Net Banking,2.0,72.34,0.0,34.0,2.9,144.68,2025-03,Sunday,26-35
102676,2025-12-04,East,Beauty,In-Store,Credit Card,1.0,21.95,5.0,21.0,2.0,20.85,2025-12,Thursday,18-25
102544,2025-08-11,East,Beauty,Online,Net Banking,5.0,38.33,15.0,53.0,1.3,162.9,2025-08,Monday,46-55
101753,2024-10-15,East,Clothing,In-Store,Net Banking,10.0,36.6,0.0,52.0,4.0,366.0,2024-10,Tuesday,46-55
102638,2024-04-20,West,Clothing,Online,Credit Card,11.0,54.11,25.0,66.0,2.1,446.41,2024-04,Saturday,56-70
102277,2024-02-07,North,Electronics,In-Store,Debit Card,11.0,258.635,0.0,54.0,4.3,2844.98,2024-02,Wednesday,46-55
100890,2024-03-14,East,Sports,Online,Debit Card,4.0,63.62,0.0,19.0,1.3,254.48,2024-03,Thursday,18-25
100502,2025-12-04,Central,Clothing,Online,Credit Card,3.0,54.94,0.0,38.0,2.7,164.82,2025-12,Thursday,36-45
102552,2024-06-07,East,Books,In-Store,Credit Card,10.0,18.08,0.0,39.0,2.2,180.8,2024-06,Friday,36-45
102076,2024-12-05,Central,Home & Kitchen,Online,Cash,8.0,124.04,10.0,25.0,2.3,893.09,2024-12,Thursday,18-25
101541,2024-06-25,Central,Beauty,Online,Debit Card,4.0,21.13,20.0,45.0,1.4,67.62,2024-06,Tuesday,36-45
101203,2025-07-10,West,Clothing,In-Store,Credit Card,2.0,25.83,20.0,21.0,4.4,41.33,2025-07,Thursday,18-25
101491,2024-12-23,Central,Sports,In-Store,Cash,6.0,74.67,25.0,44.0,3.4,336.02,2024-12,Monday,36-45
101647,2025-04-30,West,Electronics,Online,Upi,10.0,258.635,0.0,49.0,3.9,2586.35,2025-04,Wednesday,46-55
101467,2024-10-08,South,Home & Kitchen,Online,Credit Card,10.0,82.99,20.0,44.0,1.3,663.92,2024-10,Tuesday,36-45
102017,2025-06-14,North,Books,In-Store,Credit Card,10.0,11.26,0.0,55.0,2.4,112.6,2025-06,Saturday,46-55
101704,2025-11-03,Central,Sports,Online,Cash,9.0,78.37,0.0,69.0,3.1,705.33,2025-11,Monday,56-70
102056,2025-06-21,East,Electronics,Online,Net Banking,11.0,258.635,15.0,39.0,3.3,2418.24,2025-06,Saturday,36-45
102024,2024-02-23,East,Electronics,Online,Credit Card,11.0,239.45,5.0,57.0,2.9,2502.25,2024-02,Friday,56-70
101218,2025-08-14,North,Books,Online,Debit Card,1.0,24.14,25.0,28.0,3.9,18.1,2025-08,Thursday,26-35
102095,2025-07-22,Central,Sports,In-Store,Upi,4.0,83.45,5.0,59.0,4.2,317.11,2025-07,Tuesday,56-70
100532,2024-04-23,South,Sports,In-Store,Debit Card,7.0,41.65,0.0,58.0,3.2,291.55,2024-04,Tuesday,56-70
100454,2025-03-12,Central,Clothing,In-Store,Credit Card,1.0,26.69,0.0,28.0,2.2,26.69,2025-03,Wednesday,26-35
100226,2025-08-14,South,Books,Online,Cash,2.0,19.92,20.0,60.0,2.7,31.87,2025-08,Thursday,56-70
101140,2025-10-06,West,Home & Kitchen,Online,Cash,9.0,78.61,10.0,49.0,2.4,636.74,2025-10,Monday,46-55
102457,2025-11-14,Central,Beauty,In-Store,Credit Card,8.0,29.04,15.0,62.0,1.1,197.47,2025-11,Friday,56-70
100400,2025-12-30,East,Home & Kitchen,Online,Upi,1.0,88.06,15.0,50.0,2.8,74.85,2025-12,Tuesday,46-55
100832,2024-11-27,Central,Home & Kitchen,Online,Net Banking,10.0,60.9,5.0,49.0,4.0,578.55,2024-11,Wednesday,46-55
100652,2024-05-27,West,Beauty,In-Store,Upi,7.0,23.62,0.0,65.0,4.7,165.34,2024-05,Monday,56-70
102848,2024-07-23,East,Clothing,In-Store,Net Banking,10.0,48.17,25.0,44.0,4.2,361.28,2024-07,Tuesday,36-45
101222,2025-12-03,South,Home & Kitchen,Online,Debit Card,9.0,72.48,0.0,63.0,4.9,652.32,2025-12,Wednesday,56-70
101325,2024-05-17,West,Electronics,Online,Debit Card,3.0,177.5,0.0,60.0,1.7,532.5,2024-05,Friday,56-70
102089,2024-01-15,South,Sports,Online,Debit Card,4.0,55.8,25.0,39.0,4.9,167.4,2024-01,Monday,36-45
102754,2025-12-25,Central,Home & Kitchen,Online,Credit Card,2.0,89.67,20.0,44.0,4.2,143.47,2025-12,Thursday,36-45
102696,2024-04-03,North,Books,Online,Cash,3.0,27.89,0.0,28.0,2.4,83.67,2024-04,Wednesday,26-35
101165,2024-03-17,West,Home & Kitchen,Online,Debit Card,3.0,92.96,0.0,55.0,3.1,278.88,2024-03,Sunday,46-55
102692,2025-10-27,East,Books,Online,Upi,10.0,28.4,0.0,21.0,4.1,284.0,2025-10,Monday,18-25
100440,2025-12-12,South,Home & Kitchen,Online,Credit Card,1.0,101.58,10.0,65.0,4.7,91.42,2025-12,Friday,56-70
102776,2025-01-16,South,Books,Online,Cash,3.0,26.81,20.0,29.0,1.6,64.34,2025-01,Thursday,26-35
102823,2025-12-14,North,Electronics,In-Store,Credit Card,10.0,258.635,15.0,32.0,1.2,2198.4,2025-12,Sunday,26-35
100338,2024-05-28,North,Books,Online,Cash,8.0,18.72,20.0,47.0,4.7,119.81,2024-05,Tuesday,46-55
100026,2024-10-21,South,Beauty,Online,Credit Card,2.0,38.58,0.0,38.0,3.4,77.16,2024-10,Monday,36-45
100651,2025-04-22,North,Home & Kitchen,In-Store,Upi,8.0,40.66,0.0,64.0,4.7,325.28,2025-04,Tuesday,56-70
101933,2025-11-27,South,Books,Online,Debit Card,5.0,16.3,25.0,46.0,1.9,61.12,2025-11,Thursday,46-55
100024,2025-07-25,West,Beauty,In-Store,Credit Card,3.0,39.29,10.0,39.0,1.4,106.08,2025-07,Friday,36-45
102682,2024-10-11,West,Beauty,In-Store,Upi,3.0,34.27,15.0,53.0,1.5,87.39,2024-10,Friday,46-55
102245,2025-08-31,West,Sports,Online,Credit Card,6.0,68.91,10.0,60.0,3.4,372.11,2025-08,Sunday,56-70
101382,2024-09-10,East,Clothing,In-Store,Credit Card,7.0,47.96,20.0,67.0,1.4,268.58,2024-09,Tuesday,56-70
100000,2024-03-06,West,Home & Kitchen,Online,Cash,2.0,87.8,25.0,36.0,4.8,131.7,2024-03,Wednesday,36-45
101397,2025-04-22,North,Books,Online,Credit Card,2.0,27.13,0.0,44.0,2.9,54.26,2025-04,Tuesday,36-45
101611,2024-04-15,South,Sports,In-Store,Net Banking,7.0,61.53,0.0,53.0,3.0,430.71,2024-04,Monday,46-55
100720,2024-04-11,South,Books,Online,Cash,6.0,30.66,0.0,46.0,1.6,183.96,2024-04,Thursday,46-55
100060,2025-11-05,Central,Books,Online,Debit Card,2.0,28.92,25.0,37.0,4.8,43.38,2025-11,Wednesday,36-45
101252,2024-02-24,Central,Sports,In-Store,Net Banking,2.0,35.28,10.0,34.0,4.1,63.5,2024-02,Saturday,26-35
