OrderID,OrderDate,Region,Category,SalesChannel,PaymentMode,Quantity,UnitPrice,DiscountPercent,CustomerAge,CustomerRating,TotalSales
101703,05/25/2024,  west ,Books,Online,Cash,5.0,28.7,25.0,35.0,2.4,107.62
101564,02/11/2025,South,BEAUTY,Online,Debit Card,6.0,40.44,25.0,45.0,4.5,181.98
101391,2025-01-22,Central,Beauty,Online,Debit Card,7.0,24.35,25.0,37.0,1.3,127.84
102924,05-11-2024,East,Beauty,Online,Credit Card,1.0,56.71,5.0,46.0,2.2,53.87
102722,2024-03-24,  south ,Sports,In-Store,UPI,11.0,83.01,5.0,47.0,1.8,867.45
102301,2024-04-15,North,BEAUTY,Online,UPI,5.0,39.45,0.0,58.0,,197.25
100430,2024-03-02,West,Electronics,Online,Cash,8.0,214.46,20.0,31.0,4.9,1372.54
100584,2024-10-22,,Books,Online,Net Banking,11.0,31.24,20.0,,2.2,274.91
102948,2025-01-23,,CLOTHING,Online,Debit Card,,44.59,15.0,31.0,4.9,37.9
102960,2025-11-04,East,Beauty,Online,Credit Card,8.0,22.5,10.0,63.0,4.5,162.0
101587,02/27/2024,East,Books,In-Store,Credit Card,7.0,25.4,15.0,,1.2,151.13
101153,26-10-2025,West,Home & Kitchen,Online,Credit Card,1.0,123.61,15.0,68.0,1.1,105.07
101715,2025-10-04,West,Home & Kitchen,Online,Cash,11.0,91.43,0.0,63.0,1.7,1005.73
102415,2024-12-21,South,Beauty,In-Store,Debit Card,,38.88,10.0,24.0,3.9,34.99
102594,2024-08-11,  north ,Sports,Online,Net Banking,2.0,55.88,0.0,44.0,,111.76
100760,05/08/2024,West,Sports,Online,Net Banking,11.0,49.33,20.0,,2.7,434.1
101144,2024-08-30,South,CLOTHING,In-Store,Debit Card,2.0,18.31,25.0,42.0,1.2,27.46
102114,2025-06-26,East,Sports,Online,Net Banking,4.0,57.73,0.0,20.0,2.6,230.92
100474,2025-04-08,North,Clothing,Online,Debit Card,10.0,51.27,0.0,43.0,3.5,512.7
102359,2024-06-01,  north ,Home & Kitchen,Online,Cash,5.0,21.06,25.0,44.0,4.1,78.97
101925,2024-04-06,  east ,Electronics,Online,Credit Card,8.0,218.14,20.0,50.0,3.3,1396.1
100984,2025-03-05,West,Clothing,Online,Credit Card,7.0,43.41,10.0,44.0,3.2,273.48
101490,07/19/2024,West,Beauty,In-Store,Credit Card,2.0,24.52,25.0,,4.4,36.78
100278,2024-02-17,South,BEAUTY,In-Store,Net Banking,10.0,45.26,5.0,24.0,,429.97
100151,2024-07-24,South,Clothing,In-Store,Credit Card,8.0,46.46,0.0,28.0,4.0,371.68
102399,2025-06-21,North,Electronics,In-Store,,9.0,198.93,20.0,64.0,2.3,1432.3
101375,2025-12-02,North,Sports,Online,Net Banking,,88.54,15.0,56.0,4.7,451.55
101513,2024-08-29,West,Sports,In-Store,Cash,3.0,77.82,25.0,50.0,4.4,175.09
102045,2025-12-26,East,Home & Kitchen,Online,Debit Card,10.0,101.81,10.0,21.0,3.3,916.29
102819,2025-06-01,South,Electronics,In-Store,Debit Card,7.0,418.03,0.0,28.0,3.0,2926.21
101436,2024-11-08,South,Home & Kitchen,Online,Cash,6.0,98.54,15.0,24.0,4.9,502.55
102511,2025-09-15,North,Sports,Online,Debit Card,8.0,52.45,25.0,41.0,5.0,314.7
102413,2025-03-15,South,Beauty,Online,UPI,6.0,28.24,0.0,61.0,4.3,169.44
100699,03/10/2024,West,Books,Online,Credit Card,6.0,19.73,15.0,23.0,4.8,100.62
100372,2024-10-26,Central,ELECTRONICS,In-Store,UPI,3.0,256.35,25.0,,4.6,576.79
102237,2024-07-16,West,SPORTS,Online,UPI,4.0,54.96,0.0,58.0,1.6,219.84
101602,2025-08-26,Central,Electronics,Online,UPI,5.0,418.88,0.0,35.0,2.7,2094.4
100142,2024-07-21,  east ,Electronics,Online,Credit Card,6.0,284.29,25.0,54.0,2.9,1279.31
100855,2025-09-12,West,Home & Kitchen,Online,UPI,11.0,72.91,0.0,33.0,4.5,802.01
102370,2024-02-02,  south ,Books,Online,Cash,4.0,33.14,25.0,51.0,1.3,99.42
100099,2024-04-12,South,Clothing,Online,Debit Card,6.0,23.77,0.0,26.0,2.2,142.62
101151,2025-01-04,East,Clothing,In-Store,UPI,4.0,40.07,20.0,65.0,4.5,128.22
102200,2024-09-24,Central,Beauty,Online,UPI,2.0,28.33,5.0,62.0,3.8,53.83
102423,2025-08-27,Central,Sports,In-Store,UPI,1.0,7.43,15.0,25.0,4.0,6.32
101874,25-10-2024,  east ,Home & Kitchen,Online,Credit Card,5.0,135.61,0.0,61.0,1.3,678.05
102792,2025-06-11,North,Clothing,Online,Credit Card,4.0,29.33,0.0,,3.2,117.32
102653,2024-09-29,East,Books,Online,Debit Card,6.0,22.28,20.0,57.0,3.6,106.94
100848,2025-08-22,North,Sports,Online,Debit Card,9.0,61.58,5.0,67.0,4.5,526.51
100735,2025-05-05,Central,Clothing,In-Store,Net Banking,1.0,,0.0,27.0,,26.94
101457,2024-11-28,North,Clothing,In-Store,Cash,8.0,41.59,15.0,54.0,,282.81
101432,2024-05-05,East,CLOTHING,In-Store,Debit Card,4.0,62.13,0.0,31.0,2.0,248.52
102857,24-07-2025,South,Beauty,In-Store,UPI,8.0,38.96,0.0,57.0,2.0,311.68
102390,2024-11-28,North,ELECTRONICS,In-Store,Debit Card,6.0,204.38,25.0,28.0,2.2,919.71
100643,2024-12-17,  west ,Clothing,Online,Debit Card,2.0,6.0,15.0,62.0,3.8,10.2
100340,2025-04-09,  north ,Books,In-Store,Debit Card,9.0,18.13,25.0,,3.8,122.38
102610,12/10/2025,South,Home & Kitchen,Online,UPI,4.0,76.77,10.0,,2.2,276.37
101061,2025-05-17,  west ,Electronics,Online,UPI,5.0,328.33,10.0,21.0,4.1,1477.48
102585,2025-02-09,Central,Electronics,Online,Net Banking,8.0,94.93,15.0,,4.9,645.52
100514,02-12-2025,  south ,Sports,Online,,8.0,40.51,10.0,,1.7,291.67
102781,2025-11-15,South,Beauty,Online,Cash,6.0,23.69,0.0,31.0,1.4,142.14
100036,19-09-2025,West,Sports,In-Store,Cash,3.0,58.13,0.0,51.0,2.5,174.39
102408,2024-12-05,East,Sports,In-Store,Cash,1.0,1130.554875685851,20.0,40.0,1.7,57.14
100539,2024-01-16,West,Books,In-Store,Net Banking,9.0,33.21,10.0,46.0,4.3,269.0
100852,2025-12-05,South,Beauty,In-Store,UPI,,40.11,0.0,19.0,4.1,200.55
100684,2024-05-03,East,SPORTS,Online,UPI,2.0,72.77,5.0,45.0,1.8,138.26
101077,2024-05-01,Central,Beauty,In-Store,Cash,7.0,29.78,25.0,36.0,,156.34
102472,2024-10-30,East,Beauty,Online,Cash,1.0,50.39,0.0,63.0,1.7,50.39
100767,2024-12-16,East,Home & Kitchen,Online,,10.0,106.08,0.0,56.0,1.4,1060.8
102556,2025-08-06,South,Home & Kitchen,In-Store,UPI,8.0,94.75,10.0,31.0,1.6,682.2
101209,2025-12-05,West,Books,Online,Credit Card,10.0,28.33,25.0,34.0,4.4,212.47
101524,2025-03-17,South,Home & Kitchen,Online,Credit Card,6.0,80.38,10.0,23.0,4.8,434.05
100858,2025-05-04,Central,HOME & KITCHEN,Online,Debit Card,9.0,72.39,20.0,,2.5,521.21
102166,2024-08-19,North,BEAUTY,In-Store,Credit Card,10.0,48.41,5.0,58.0,1.3,459.89
101632,2024-03-07,North,SPORTS,In-Store,Credit Card,2.0,44.55,0.0,63.0,1.5,89.1
101096,09/02/2025,North,Beauty,Online,UPI,2.0,39.79,10.0,,4.0,71.62
102888,2024-04-18,West,Beauty,In-Store,Net Banking,4.0,47.28,25.0,48.0,4.8,141.84
102319,2025-07-20,Central,BOOKS,Online,Cash,11.0,18.44,25.0,55.0,3.4,152.13
102635,2024-01-20,North,Clothing,Online,UPI,3.0,25.04,10.0,40.0,4.1,67.61
101267,2024-09-29,  west ,Home & Kitchen,Online,Debit Card,11.0,69.9,0.0,44.0,4.2,768.9
101947,2025-11-01,West,Clothing,Online,Debit Card,1.0,34.64,25.0,21.0,2.1,25.98
101090,2025-01-02,West,Electronics,Online,Credit Card,7.0,165.12,20.0,68.0,2.1,924.67
101795,2024-05-27,Central,Clothing,In-Store,Cash,8.0,22.49,25.0,49.0,3.5,134.94
101113,2024-08-01,West,Sports,Online,Debit Card,3.0,44.3,5.0,48.0,2.9,126.25
102149,2025-09-16,Central,Clothing,Online,Credit Card,9.0,43.96,0.0,48.0,4.3,395.64
100071,2024-05-18,East,Electronics,Online,Debit Card,4.0,198.78,25.0,63.0,2.4,596.34
100824,2025-03-31,South,Electronics,Online,Credit Card,4.0,2.0,0.0,59.0,1.2,8.0
102617,2024-02-08,Central,Electronics,In-Store,Cash,,275.18,20.0,25.0,3.7,660.43
100897,2024-02-09,North,Sports,Online,Debit Card,6.0,94.08,25.0,56.0,3.8,423.36
100748,2024-08-16,South,Books,Online,UPI,7.0,10.6,15.0,20.0,4.5,63.07
101650,2024-05-18,  north ,Sports,In-Store,UPI,3.0,14.27,0.0,48.0,2.3,42.81
100757,2024-10-07,West,Home & Kitchen,In-Store,Debit Card,4.0,53.26,15.0,65.0,3.1,181.08
101320,24-03-2024,South,Beauty,Online,Cash,9.0,62.7,15.0,39.0,4.1,479.66
100178,2025-10-20,Central,Clothing,Online,Cash,11.0,40.98,15.0,21.0,3.8,383.16
100933,2025-04-19,South,Home & Kitchen,In-Store,Debit Card,6.0,71.92,15.0,38.0,3.0,366.79
102807,2024-08-15,South,Books,In-Store,UPI,4.0,28.09,25.0,34.0,3.7,84.27
101982,2024-02-09,Central,Beauty,In-Store,UPI,8.0,,0.0,56.0,2.8,144.88
102124,06/28/2025,West,Sports,In-Store,Net Banking,2.0,32.49,20.0,54.0,4.9,51.98
102528,2024-03-04,East,Books,In-Store,Net Banking,2.0,22.99,0.0,25.0,3.5,45.98
100701,2025-03-26,Central,Clothing,Online,Cash,5.0,10.18,25.0,35.0,1.2,38.17
101782,2024-01-18,South,Home & Kitchen,Online,Cash,5.0,108.64,25.0,49.0,4.4,407.4
102461,06/06/2024,North,Clothing,In-Store,UPI,10.0,24.24,25.0,42.0,4.2,181.8
100087,2024-08-16,East,HOME & KITCHEN,Online,Cash,9.0,,10.0,54.0,4.2,695.71
100674,2025-03-30,South,Home & Kitchen,In-Store,Net Banking,2.0,72.34,0.0,34.0,2.9,144.68
102676,2025-12-04,East,Beauty,In-Store,Credit Card,1.0,21.95,5.0,21.0,2.0,20.85
102544,2025-08-11,East,Beauty,Online,Net Banking,5.0,38.33,15.0,53.0,1.3,162.9
101753,2024-10-15,East,Clothing,In-Store,Net Banking,10.0,36.6,0.0,52.0,4.0,366.0
102638,20-04-2024,  west ,Clothing,Online,Credit Card,11.0,54.11,25.0,66.0,2.1,446.41
102277,2024-02-07,North,Electronics,In-Store,Debit Card,11.0,271.03,0.0,54.0,4.3,2981.33
100890,2024-03-14,East,Sports,Online,Debit Card,4.0,63.62,0.0,19.0,1.3,254.48
100502,2025-12-04,Central,Clothing,Online,Credit Card,3.0,54.94,0.0,38.0,2.7,164.82
102552,2024-06-07,East,Books,In-Store,Credit Card,10.0,18.08,0.0,39.0,2.2,180.8
102076,2024-12-05,  central ,Home & Kitchen,Online,Cash,8.0,124.04,10.0,25.0,2.3,893.09
101541,2024-06-25,Central,Beauty,Online,Debit Card,4.0,21.13,20.0,45.0,1.4,67.62
101203,2025-07-10,West,Clothing,In-Store,Credit Card,2.0,25.83,20.0,21.0,4.4,41.33
101491,2024-12-23,  central ,SPORTS,In-Store,Cash,6.0,74.67,25.0,44.0,3.4,336.02
101647,04/30/2025,West,Electronics,Online,UPI,10.0,317.34,0.0,49.0,3.9,3173.4
101467,08-10-2024,South,Home & Kitchen,Online,Credit Card,10.0,82.99,20.0,,1.3,663.92
102017,2025-06-14,North,Books,In-Store,Credit Card,10.0,11.26,0.0,55.0,2.4,112.6
101704,2025-11-03,Central,SPORTS,Online,Cash,9.0,78.37,0.0,69.0,,705.33
102056,2025-06-21,East,Electronics,Online,Net Banking,11.0,453.94,15.0,39.0,3.3,4244.34
102024,2024-02-23,  east ,Electronics,Online,Credit Card,11.0,239.45,5.0,57.0,2.9,2502.25
101218,14-08-2025,North,Books,Online,Debit Card,1.0,24.14,25.0,28.0,3.9,18.1
102095,2025-07-22,Central,Sports,In-Store,UPI,4.0,83.45,5.0,59.0,4.2,317.11
100532,2024-04-23,  south ,Sports,In-Store,Debit Card,7.0,41.65,0.0,58.0,3.2,291.55
100454,03/12/2025,Central,Clothing,In-Store,Credit Card,1.0,26.69,0.0,28.0,2.2,26.69
100226,08/14/2025,South,Books,Online,Cash,2.0,19.92,20.0,60.0,2.7,31.87
101140,10/06/2025,West,Home & Kitchen,Online,Cash,9.0,78.61,10.0,49.0,2.4,636.74
102457,14-11-2025,Central,Beauty,In-Store,Credit Card,8.0,29.04,15.0,62.0,1.1,197.47
100400,2025-12-30,East,Home & Kitchen,Online,UPI,1.0,88.06,15.0,50.0,2.8,74.85
100832,2024-11-27,Central,Home & Kitchen,Online,Net Banking,10.0,60.9,5.0,49.0,4.0,578.55
100652,2024-05-27,West,BEAUTY,In-Store,UPI,7.0,23.62,0.0,65.0,4.7,165.34
102848,2024-07-23,East,Clothing,In-Store,Net Banking,10.0,48.17,25.0,,4.2,361.28
101222,03-12-2025,South,Home & Kitchen,Online,Debit Card,9.0,72.48,0.0,63.0,4.9,652.32
101325,17-05-2024,West,Electronics,Online,Debit Card,3.0,177.5,0.0,60.0,1.7,532.5
102089,2024-01-15,South,Sports,Online,Debit Card,4.0,55.8,25.0,39.0,4.9,167.4
102754,2025-12-25,Central,Home & Kitchen,Online,,2.0,89.67,20.0,,4.2,143.47
102696,2024-04-03,North,Books,Online,Cash,3.0,27.89,0.0,28.0,2.4,83.67
101165,2024-03-17,West,Home & Kitchen,Online,Debit Card,3.0,92.96,0.0,55.0,3.1,278.88
102692,2025-10-27,East,Books,Online,UPI,10.0,28.4,0.0,21.0,4.1,284.0
100440,12-12-2025,South,Home & Kitchen,Online,Credit Card,1.0,101.58,10.0,65.0,4.7,91.42
102776,2025-01-16,South,Books,Online,Cash,3.0,26.81,20.0,29.0,1.6,64.34
102823,2025-12-14,North,Electronics,In-Store,Credit Card,10.0,294.85,15.0,32.0,1.2,2506.22
100338,05/28/2024,,Books,Online,Cash,8.0,18.72,20.0,47.0,4.7,119.81
100026,10/21/2024,South,BEAUTY,Online,Credit Card,2.0,38.58,0.0,38.0,3.4,77.16
100651,2025-04-22,North,Home & Kitchen,In-Store,UPI,8.0,40.66,0.0,64.0,4.7,325.28
101933,2025-11-27,South,Books,Online,Debit Card,5.0,16.3,25.0,46.0,1.9,61.12
100024,2025-07-25,West,Beauty,In-Store,Credit Card,3.0,39.29,10.0,39.0,1.4,106.08
102682,10/11/2024,West,Beauty,In-Store,UPI,3.0,34.27,15.0,53.0,1.5,87.39
102245,2025-08-31,  west ,Sports,Online,Credit Card,6.0,68.91,10.0,60.0,3.4,372.11
101382,2024-09-10,East,Clothing,In-Store,Credit Card,7.0,,20.0,67.0,1.4,56.62
100000,2024-03-06,West,Home & Kitchen,Online,Cash,2.0,87.8,25.0,36.0,4.8,131.7
101397,2025-04-22,North,Books,Online,Credit Card,2.0,27.13,0.0,,2.9,54.26
101611,15-04-2024,South,Sports,In-Store,Net Banking,7.0,61.53,0.0,53.0,3.0,430.71
100720,2024-04-11,South,Books,Online,Cash,6.0,30.66,0.0,46.0,1.6,183.96
100060,2025-11-05,Central,Books,Online,Debit Card,2.0,28.92,25.0,37.0,4.8,43.38
101252,2024-02-24,  central ,Sports,In-Store,Net Banking,2.0,35.28,10.0,34.0,4.1,63.5
101441,2025-01-09,South,Electronics,In-Store,Cash,5.0,188.29,5.0,45.0,2.9,894.38
101730,23-07-2025,East,Home & Kitchen,In-Store,Net Banking,8.0,80.52,20.0,36.0,3.5,515.33
101377,2025-07-03,South,Beauty,In-Store,Credit Card,3.0,29.36,25.0,,2.2,66.06
100935,2025-11-18,Central,Clothing,In-Store,Cash,11.0,48.01,15.0,18.0,2.2,448.89
100751,18-04-2024,West,Sports,Online,Debit Card,7.0,50.21,0.0,42.0,3.1,351.47
101374,10/10/2025,North,Books,Online,Cash,4.0,22.55,0.0,37.0,2.5,90.2
101477,2024-10-15,West,HOME & KITCHEN,Online,Cash,9.0,33.33,20.0,19.0,1.1,239.98
100433,2024-04-05,West,Home & Kitchen,In-Store,Net Banking,6.0,76.44,0.0,40.0,4.0,458.64
101291,2025-09-19,  north ,BEAUTY,Online,UPI,8.0,37.43,15.0,46.0,3.7,254.52
101852,2024-11-28,North,Beauty,Online,Cash,4.0,28.7,25.0,28.0,3.9,86.1
101920,2024-10-14,Central,Sports,In-Store,Debit Card,2.0,45.53,20.0,60.0,1.2,72.85
102312,2025-01-07,  east ,Books,Online,Debit Card,10.0,17.55,0.0,69.0,4.8,175.5
102304,31-10-2025,North,Books,In-Store,Debit Card,11.0,19.36,0.0,36.0,4.8,212.96
102317,2024-11-14,South,Electronics,In-Store,Debit Card,2.0,123.18,10.0,27.0,3.1,221.72
100423,2025-02-28,South,Clothing,In-Store,Debit Card,5.0,26.09,10.0,48.0,3.7,117.4
100241,2025-03-02,South,Clothing,Online,Cash,6.0,31.65,10.0,23.0,2.7,170.91
102607,2024-07-07,  west ,Sports,In-Store,UPI,9.0,45.02,0.0,42.0,3.1,405.18
100798,2024-08-18,North,Books,Online,Net Banking,11.0,23.79,0.0,29.0,2.4,261.69
102780,2024-08-15,North,Electronics,Online,UPI,3.0,461.35,10.0,57.0,1.5,1245.65
100131,2025-02-08,Central,Sports,Online,Cash,5.0,85.19,25.0,33.0,1.9,319.46
100690,2025-12-29,North,Electronics,Online,Credit Card,7.0,234.04,5.0,54.0,1.9,1556.37
101969,2024-04-21,Central,Beauty,Online,Cash,4.0,743.6777941713983,0.0,30.0,3.6,187.92
101635,2025-01-26,West,BEAUTY,Online,Credit Card,1.0,17.37,5.0,23.0,4.7,16.5
100194,2025-12-02,West,Clothing,Online,Credit Card,4.0,35.13,0.0,68.0,2.3,140.52
101997,2025-12-27,West,Electronics,Online,Debit Card,6.0,286.71,0.0,28.0,1.3,1720.26
101058,11/06/2024,East,SPORTS,Online,Credit Card,2.0,60.06,15.0,28.0,3.8,102.1
100819,2025-12-31,Central,Clothing,In-Store,Cash,11.0,47.04,0.0,,2.0,517.44
100752,2024-03-04,South,Books,In-Store,UPI,1.0,28.49,10.0,32.0,,25.64
102088,2024-08-10,  west ,Electronics,Online,Credit Card,8.0,202.5,20.0,51.0,3.7,1296.0
100170,03/18/2024,South,Sports,In-Store,Credit Card,3.0,104.22,0.0,45.0,3.2,312.66
101705,2025-09-19,  south ,Sports,Online,Debit Card,1.0,76.92,0.0,32.0,4.6,76.92
100833,2024-04-14,North,Books,In-Store,UPI,5.0,23.71,0.0,28.0,1.5,118.55
100632,13-11-2024,Central,Clothing,In-Store,UPI,8.0,36.19,20.0,25.0,3.4,231.62
102748,2024-10-30,  north ,Electronics,In-Store,Debit Card,7.0,400.36,0.0,33.0,2.5,2802.52
101376,04-12-2025,South,Home & Kitchen,Online,UPI,6.0,95.09,15.0,28.0,3.8,484.96
102714,2025-01-05,East,Sports,Online,Debit Card,5.0,43.56,10.0,49.0,3.8,196.02
100219,2025-10-21,Central,Beauty,Online,Debit Card,9.0,37.41,0.0,,1.5,336.69
102953,2024-11-15,West,Books,In-Store,UPI,1.0,13.58,0.0,62.0,1.4,13.58
101263,2025-08-24,South,Clothing,Online,Net Banking,4.0,61.65,15.0,67.0,2.7,209.61
102294,2025-06-06,East,Books,In-Store,Credit Card,,22.46,5.0,18.0,4.5,106.68
102015,2024-08-21,  west ,Home & Kitchen,Online,Net Banking,1.0,82.19,0.0,25.0,2.2,82.19
102878,2025-09-28,Central,Beauty,Online,Net Banking,9.0,15.33,5.0,49.0,3.1,131.07
101521,2025-06-04,West,Sports,Online,Net Banking,7.0,52.72,5.0,29.0,3.2,350.59
101653,2025-03-11,North,Sports,Online,Net Banking,,79.15,5.0,66.0,3.4,601.54
102502,2025-07-04,Central,Books,Online,Credit Card,1.0,26.14,20.0,63.0,3.8,20.91
101643,10-03-2025,North,Sports,In-Store,Net Banking,4.0,63.39,25.0,30.0,3.3,190.17
100267,2024-09-10,North,Clothing,In-Store,UPI,7.0,44.28,5.0,25.0,2.3,294.46
102868,2025-09-20,North,Electronics,Online,Cash,10.0,200.75,10.0,43.0,4.9,1806.75
102371,2025-08-24,North,Electronics,Online,Credit Card,10.0,376.86,0.0,48.0,2.4,3768.6
102267,2025-06-16,South,ELECTRONICS,Online,Net Banking,2.0,228.74,15.0,53.0,1.3,388.86
101127,2025-04-11,South,Electronics,Online,Cash,4.0,264.15,0.0,66.0,4.8,1056.6
100527,2024-04-15,South,Sports,Online,Net Banking,10.0,51.07,25.0,26.0,4.8,383.02
100691,2025-08-04,East,Clothing,Online,UPI,10.0,56.58,15.0,31.0,3.2,480.93
100582,2024-03-19,West,Books,In-Store,Credit Card,4.0,35.34,15.0,40.0,2.4,120.16
101754,2025-04-03,North,Books,Online,Cash,2.0,22.55,5.0,48.0,4.7,42.84
101561,04-07-2024,,BEAUTY,Online,Credit Card,2.0,28.34,5.0,28.0,1.6,53.85
101163,2025-01-23,South,Sports,In-Store,Credit Card,8.0,39.45,15.0,,1.5,268.26
101758,2025-02-21,East,Sports,Online,Debit Card,1.0,43.93,0.0,36.0,2.1,43.93
100736,2025-06-18,North,Clothing,Online,Net Banking,3.0,26.32,0.0,34.0,3.5,78.96
101847,2025-01-31,East,Electronics,Online,Credit Card,2.0,276.38,25.0,51.0,4.9,414.57
100713,2025-07-12,East,Home & Kitchen,Online,Net Banking,,103.93,25.0,62.0,5.0,545.63
100672,2025-04-10,East,Beauty,Online,UPI,11.0,43.75,0.0,46.0,1.4,481.25
100253,08/29/2024,West,BEAUTY,Online,Debit Card,3.0,40.2,0.0,51.0,2.9,120.6
102211,2025-07-20,  west ,Sports,In-Store,Debit Card,2.0,70.38,20.0,30.0,1.3,112.61
102928,05/15/2024,South,Beauty,Online,Cash,6.0,29.72,5.0,43.0,3.4,169.4
100295,2025-01-15,South,Clothing,In-Store,UPI,9.0,24.08,20.0,60.0,2.8,173.38
102721,2025-05-03,North,Sports,Online,Net Banking,11.0,41.1,0.0,18.0,4.0,452.1
102030,2025-02-10,North,Clothing,Online,Net Banking,8.0,59.21,10.0,61.0,2.4,426.31
102490,2024-09-07,,Sports,Online,UPI,3.0,56.13,5.0,22.0,2.9,159.97
101744,2024-06-02,North,Books,In-Store,Debit Card,9.0,21.66,0.0,47.0,4.9,194.94
102246,2025-02-24,  south ,Electronics,Online,Credit Card,11.0,223.2,0.0,67.0,,2455.2
100992,05/23/2024,North,Beauty,In-Store,Cash,7.0,26.31,0.0,55.0,1.6,184.17
100526,2025-11-05,West,Books,Online,Debit Card,11.0,28.62,10.0,,4.9,283.34
102096,11/17/2025,Central,Books,Online,Net Banking,5.0,13.56,5.0,60.0,2.2,64.41
101764,24-02-2025,South,Beauty,Online,Net Banking,6.0,22.05,15.0,59.0,4.4,112.46
100328,2024-04-13,Central,HOME & KITCHEN,Online,Debit Card,5.0,93.87,0.0,67.0,4.2,469.35
100270,2024-08-03,East,Beauty,Online,UPI,5.0,31.31,0.0,65.0,3.3,156.55
101877,2025-10-17,Central,Beauty,In-Store,Cash,9.0,30.08,0.0,42.0,4.5,270.72
100301,2025-08-27,West,Beauty,Online,Debit Card,8.0,,0.0,51.0,3.4,302.96
100365,2025-01-14,Central,Books,Online,UPI,9.0,16.74,0.0,66.0,1.3,150.66
100631,2024-08-27,  west ,Electronics,Online,Net Banking,1.0,146.24,0.0,69.0,3.1,146.24
102041,2025-10-14,East,Home & Kitchen,Online,Credit Card,5.0,87.3,0.0,27.0,3.7,436.5
102338,2024-02-01,West,BOOKS,Online,Credit Card,7.0,24.93,20.0,67.0,3.4,139.61
100536,2024-11-29,  central ,Books,Online,UPI,7.0,19.5,0.0,20.0,3.1,136.5
102445,2025-10-15,Central,Electronics,Online,Cash,7.0,237.86,25.0,26.0,1.0,1248.76
101293,01/04/2024,  central ,Beauty,Online,UPI,2.0,18.71,25.0,66.0,2.9,28.06
101559,2025-09-17,South,Books,In-Store,Net Banking,4.0,27.48,25.0,20.0,2.8,82.44
100191,2025-04-05,Central,Beauty,Online,UPI,6.0,15.49,0.0,38.0,2.5,92.94
102543,2024-10-05,Central,Beauty,In-Store,Net Banking,6.0,31.04,25.0,29.0,1.1,139.68
102717,2025-05-19,North,Sports,Online,Cash,7.0,82.94,0.0,45.0,2.3,580.58
100374,2025-10-09,Central,Clothing,Online,Cash,8.0,33.46,0.0,47.0,4.0,267.68
100154,11/13/2024,Central,Beauty,Online,UPI,5.0,59.71,0.0,32.0,3.6,298.55
101506,2025-10-30,East,Electronics,In-Store,Net Banking,9.0,194.84,20.0,35.0,2.3,1402.85
100291,2024-07-14,South,Beauty,In-Store,Cash,4.0,559.5787574278189,15.0,28.0,2.7,120.19
101434,2024-08-21,West,Sports,Online,Cash,11.0,60.4,0.0,57.0,1.0,664.4
102463,04-03-2025,South,Beauty,In-Store,Cash,5.0,38.32,25.0,40.0,3.0,143.7
101236,2024-01-04,  north ,Beauty,Online,Credit Card,1.0,21.56,5.0,20.0,3.4,20.48
101078,2024-11-01,,Beauty,Online,Debit Card,5.0,17.13,0.0,45.0,3.1,85.65
102665,01/27/2025,South,Clothing,In-Store,UPI,7.0,11.01,10.0,42.0,1.8,69.36
101157,2025-09-13,East,Home & Kitchen,In-Store,Credit Card,3.0,56.13,25.0,,3.5,126.29
102727,2024-01-30,North,Books,Online,Cash,,14.18,15.0,61.0,1.7,108.48
100879,2025-04-05,West,Clothing,Online,Credit Card,11.0,36.95,10.0,19.0,1.6,365.81
102708,2025-06-17,  east ,Home & Kitchen,Online,Debit Card,3.0,59.21,0.0,36.0,3.7,177.63
101483,2024-03-22,East,Clothing,In-Store,Debit Card,1.0,34.61,10.0,23.0,3.4,31.15
102188,2024-12-03,East,Beauty,Online,Credit Card,7.0,28.9,0.0,43.0,4.0,202.3
102090,2025-10-10,  west ,Sports,Online,Cash,9.0,77.71,0.0,61.0,3.6,699.39
102230,2025-04-07,Central,BEAUTY,Online,Credit Card,6.0,33.83,0.0,24.0,2.9,202.98
100179,2025-01-01,East,Beauty,Online,UPI,7.0,48.52,15.0,65.0,4.0,288.69
101642,2024-11-22,  central ,Books,Online,Net Banking,5.0,8.07,0.0,67.0,1.9,40.35
101724,2025-01-25,North,Beauty,In-Store,Debit Card,7.0,49.06,15.0,60.0,1.6,291.91
102899,2024-05-27,West,Sports,Online,Debit Card,5.0,36.91,0.0,68.0,4.0,184.55
100488,2025-07-13,Central,Sports,Online,Net Banking,10.0,,25.0,48.0,4.0,423.0
102102,2024-05-05,East,Beauty,In-Store,Cash,1.0,58.58,15.0,40.0,1.5,49.79
100580,2024-03-09,South,Home & Kitchen,In-Store,Net Banking,1.0,90.29,20.0,29.0,3.2,72.23
100051,2024-05-22,  east ,Sports,Online,UPI,5.0,55.37,0.0,32.0,2.4,276.85
102207,2025-09-05,West,Beauty,Online,Net Banking,11.0,38.68,0.0,41.0,2.6,425.48
100891,2025-06-02,West,Books,Online,Debit Card,,20.7,20.0,31.0,1.4,182.16
101116,2025-12-28,North,Beauty,Online,Credit Card,8.0,34.35,0.0,64.0,4.0,274.8
100750,2025-12-03,East,Clothing,Online,Net Banking,3.0,49.51,5.0,55.0,4.2,141.1
100063,2025-12-08,,Clothing,Online,Net Banking,1.0,49.07,25.0,52.0,2.1,36.8
100892,2025-01-16,  south ,ELECTRONICS,Online,Credit Card,-8.0,188.0,0.0,,3.4,1504.0
